player_id,player_name,firstname,lastname,number,position,age,birth_date,birth_place,birth_country,nationality,height,weight,injured,rating,team_id,team_name,league,season,captain,shots.total,shots.on,goals.total,goals.conceded,goals.assists,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,fouls.drawn,fouls.committed,cards.yellow,cards.yellowred,cards.red,penalty.won,penalty.commited,penalty.success,penalty.missed,penalty.saved,games.appearences,games.minutes_played,games.lineups,substitutes.in,substitutes.out,substitutes.bench
50116,Mert Özyıldırım,Mert,Özyıldırım,,Defender,25,28/02/1995,Ankara,Turkey,Turkey,175 cm,70 kg,,6.171428,1001,Kayserispor,Süper Lig,2018-2019,0,1,1,0,0,0,91,0,82,4,0,1,25,12,3,3,2,6,3,0,0,0,0,0,0,0,8,181,1,7,1,32
50110,Adem Doğan,Adem,Doğan,,Defender,19,05/10/2001,Kayseri,Turkey,Turkey,,,,6.3,1001,Kayserispor,Süper Lig,2018-2019,0,0,0,0,0,0,7,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,17
50105,Vedat Karakuş,Vedat,Karakuş,,Goalkeeper,22,28/02/1998,Şanlıurfa,Turkey,Turkey,190 cm,80 kg,,,1001,Kayserispor,Süper Lig,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2148,Rajko Rotman,Rajko,Rotman,,Midfielder,31,19/03/1989,Maribor,Slovenia,Slovenia,187 cm,80 kg,,6.60909,1001,Kayserispor,Süper Lig,2018-2019,0,1,0,0,0,1,402,4,83,4,0,10,59,33,4,2,5,9,3,0,1,0,0,0,0,0,10,800,10,0,1,1
105237,Oğuzhan Berber,Oğuzhan,Berber,,Defender,28,10/04/1992,İzmir,Turkey,Turkey,176 cm,70 kg,,,1001,Kayserispor,Süper Lig,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
50127,Bilal Başacıkoğlu,Bilal,Başacıkoğlu,,Attacker,25,26/03/1995,Zaanstad,Netherlands,Turkey,173 cm,70 kg,,6.495238,1001,Kayserispor,Süper Lig,2018-2019,0,25,5,0,0,0,232,13,69,19,0,12,221,107,70,35,27,25,3,0,0,1,0,0,0,0,22,1208,14,8,6,9
50107,Muammer Zülfikar Yıldırım,Muammer Zülfikar,Yıldırım,,Goalkeeper,30,14/09/1990,Diyarbakır,Turkey,Turkey,190 cm,89 kg,,6.542857,1001,Kayserispor,Süper Lig,2018-2019,0,0,0,0,15,0,105,0,66,1,0,0,4,4,0,0,2,0,2,0,0,0,0,0,0,0,7,527,5,2,0,29
3400,Jean-Armel Kana-Biyik,Jean-Armel,Kana-Biyik,,Defender,31,03/07/1989,Metz,France,Cameroon,183 cm,86 kg,,6.748148,1001,Kayserispor,Süper Lig,2018-2019,0,9,3,0,0,0,945,3,82,18,6,35,167,107,8,6,17,8,2,1,0,0,0,0,0,0,28,2375,28,0,4,0
50115,Tiago Lopes,Tiago Jorge,Oliveira Lopes,,Defender,31,04/01/1989,Vila Nova de Gaia,Portugal,Portugal,178 cm,74 kg,,6.6,1001,Kayserispor,Süper Lig,2018-2019,0,11,5,0,0,0,879,24,73,21,12,34,319,148,41,20,42,44,11,2,0,0,1,0,0,0,30,2597,30,0,1,0
50108,Sakıb Aytaç,Sakıb,Aytaç,,Defender,29,24/11/1991,İzmir,Turkey,Turkey,187 cm,77 kg,,6.666666,1001,Kayserispor,Süper Lig,2018-2019,0,0,0,0,0,1,91,2,73,0,1,1,8,4,0,0,0,3,0,0,0,0,0,0,0,0,3,234,3,0,2,1
50128,Umut Bulut,Umut,Bulut,,Attacker,37,15/03/1983,Kayseri,Turkey,Turkey,184 cm,75 kg,,6.67037,1001,Kayserispor,Süper Lig,2018-2019,27,38,16,2,0,2,326,23,71,20,4,9,306,123,10,7,21,23,4,0,0,0,0,0,0,0,28,2426,28,0,4,2
50033,Rick Boldrin,Fernando Henrique,Boldrin,,Midfielder,31,23/02/1989,Cravinhos,Brazil,Brazil,181 cm,75 kg,,7.04,1001,Kayserispor,Süper Lig,2018-2019,0,54,22,0,0,7,1100,73,84,12,2,11,314,142,65,41,63,38,0,0,0,1,0,1,1,0,0,0,0,0,0,3
50104,Doğan Alemdar,Doğan,Alemdar,,Goalkeeper,18,29/10/2002,Kayseri,Turkey,Turkey,,,,,1001,Kayserispor,Süper Lig,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
50117,Ionuț Cristian Săpunaru,Ionuț Cristian,Săpunaru,,Defender,36,05/04/1984,București,Romania,Romania,187 cm,81 kg,,6.666666,1001,Kayserispor,Süper Lig,2018-2019,0,9,2,2,0,0,1027,5,82,30,10,42,248,132,14,9,21,31,8,0,0,0,2,0,0,0,31,2590,30,1,7,2
50119,Hasan Hüseyin Acar,Hasan Hüseyin,Acar,,Midfielder,26,16/12/1994,Eskişehir,Turkey,Turkey,183 cm,,,6.7,1001,Kayserispor,Süper Lig,2018-2019,0,12,4,3,0,1,485,9,86,10,3,10,115,48,24,17,3,17,2,0,0,0,1,0,0,0,17,1068,11,6,4,16
50125,Nurettin Korkmaz,Nurettin,Korkmaz,,Midfielder,18,27/06/2002,Kayseri,Turkey,Turkey,172 cm,,,6.8,1001,Kayserispor,Süper Lig,2018-2019,0,1,0,0,0,0,11,1,68,1,0,0,12,8,1,1,3,2,0,0,0,0,0,0,0,0,1,79,1,0,1,10
3424,Bernard Mensah,Bernard,Mensah,,Midfielder,26,17/10/1994,Accra,Ghana,Ghana,181 cm,73 kg,,6.954166,1001,Kayserispor,Süper Lig,2018-2019,0,43,13,3,0,1,858,24,85,23,5,22,297,141,75,52,34,59,5,0,1,0,0,0,0,0,24,1755,22,2,11,2
50131,Artem Kravets,Artem,Kravets,,Attacker,31,03/06/1989,Dniprodzerjins'k,Ukraine,Ukraine,189 cm,78 kg,,6.666666,1001,Kayserispor,Süper Lig,2018-2019,0,42,16,5,0,1,242,13,78,8,4,2,225,76,27,11,22,19,3,0,0,0,0,0,0,0,23,1339,15,8,8,12
50129,Emre Demir,Emre,Demir,,Attacker,16,15/01/2004,Mersin,Turkey,Turkey,175 cm,67 kg,,6.7,1001,Kayserispor,Süper Lig,2018-2019,0,0,0,0,0,0,5,1,100,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1,0,13
50118,Atila Turan,Atila,Turan,,Defender,28,10/04/1992,Cheny,France,Turkey,176 cm,79 kg,,6.704,1001,Kayserispor,Süper Lig,2018-2019,0,17,6,0,0,2,591,23,71,21,4,33,190,101,30,15,16,25,8,0,0,0,1,0,0,0,27,2142,24,3,4,4
50120,Tjaronn Chery,Tjaronn,Chery,,Midfielder,32,04/06/1988,Den Haag,Netherlands,Netherlands,170 cm,68 kg,,7.115625,1001,Kayserispor,Süper Lig,2018-2019,0,90,37,9,0,4,893,48,86,16,3,16,238,103,47,37,44,28,3,0,0,1,0,4,0,0,33,2850,33,0,12,0
50123,Silvestre Varela,Silvestre Manuel,Gonçalves Varela,,Attacker,35,02/02/1985,Almada,Portugal,Portugal,180 cm,76 kg,,6.758064,1001,Kayserispor,Süper Lig,2018-2019,0,18,6,1,0,6,498,24,82,13,1,20,220,113,65,43,32,18,1,0,0,0,0,0,0,0,32,1609,16,16,14,16
50126,Deniz Türüç,Deniz,Türüç,,Midfielder,27,29/01/1993,Enschede,Netherlands,Turkey,177 cm,72 kg,,7.026923,1001,Kayserispor,Süper Lig,2018-2019,6,50,19,3,0,5,656,51,78,30,2,13,335,153,68,47,45,36,6,0,0,0,1,0,0,0,26,2262,26,0,9,0
50106,Silviu Lung,Silviu,Lung,,Goalkeeper,31,04/06/1989,Craiova,Romania,Romania,189 cm,84 kg,,6.764285,1001,Kayserispor,Süper Lig,2018-2019,0,0,0,0,40,0,392,0,53,0,0,0,18,17,0,0,9,2,3,0,1,0,0,0,0,1,29,2531,29,0,1,3
105246,Olcan Adın,Olcan,Adın,,Midfielder,34,30/09/1985,Balıkesir,Turkey,Turkey,176 cm,75 kg,,,1005,Antalyaspor,Süper Lig,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
49973,Mustafa İnan,Mustafa,İnan,,Midfielder,19,24/01/2000,Antalya,Turkey,Turkey,,,,,1005,Antalyaspor,Süper Lig,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
49974,Fehmi Koç,Fehmi,Koç,,Midfielder,16,28/08/2003,Antalya,Turkey,Turkey,,,,,1005,Antalyaspor,Süper Lig,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
47224,Abdelaziz Barrada,Abdelaziz,Barrada,,Midfielder,31,19/06/1989,Provins,France,Morocco,179 cm,73 kg,,6.5,1005,Antalyaspor,Süper Lig,2018-2019,0,2,1,0,0,0,45,1,71,2,0,0,21,10,2,2,4,2,1,0,0,0,0,0,0,0,5,115,0,5,0,9
117,William Vainqueur,William,Vainqueur,,Midfielder,32,19/11/1988,Neuilly-sur-Marne,France,France,179 cm,73 kg,,6.471428,1005,Antalyaspor,Süper Lig,2018-2019,0,2,1,0,0,0,141,2,93,5,0,1,30,13,3,2,2,5,1,0,0,0,0,0,0,0,7,261,3,4,3,5
49983,Souleymane Doukara,Souleymane,Doukara,,Attacker,29,29/09/1991,Meudon,France,Senegal,186 cm,85 kg,,6.880769,1005,Antalyaspor,Süper Lig,2018-2019,0,41,23,10,0,2,412,19,70,2,3,5,292,106,45,24,26,31,4,0,1,0,0,3,0,0,26,1923,21,5,6,6
105236,Birkan Öksüz,Birkan,Öksüz,,Defender,24,19/03/1996,Hatay,Turkey,Turkey,176 cm,74 kg,,6.7,1005,Antalyaspor,Süper Lig,2018-2019,0,0,0,0,0,0,29,0,85,1,0,3,8,6,0,0,2,0,0,0,0,0,0,0,0,0,1,90,1,0,0,6
49981,Sergen Yatağan,Sergen,Yatağan,,Midfielder,21,17/05/1999,Antalya,Turkey,Turkey,180 cm,,,,1005,Antalyaspor,Süper Lig,2018-2019,0,0,0,0,0,0,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13
7924,Richard Maciel Sousa Campos,Richard Maciel,Sousa Campos,,Midfielder,30,13/01/1990,São Luís,Brazil,Belgium,174 cm,71 kg,,6.275,1005,Antalyaspor,Süper Lig,2018-2019,0,4,1,0,0,0,50,4,67,2,1,0,32,6,4,0,2,10,3,0,0,0,0,0,0,0,8,273,3,5,3,6
49971,Osman Çelik,Osman,Çelik,,Midfielder,29,27/11/1991,Antalya,Turkey,Turkey,182 cm,,,6.7,1005,Antalyaspor,Süper Lig,2018-2019,0,0,0,0,0,0,4,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,31
49976,Serdar Özkan,Serdar,Özkan,,Midfielder,33,01/01/1987,Düzce,Turkey,Turkey,177 cm,65 kg,,6.734782,1005,Antalyaspor,Süper Lig,2018-2019,0,14,6,2,0,1,237,18,74,7,0,10,149,84,41,27,42,8,0,0,0,1,0,1,0,0,23,1069,11,12,6,16
49956,Osman Tarık Çamdal,Osman Tarık,Çamdal,,Defender,29,24/03/1991,München,Germany,Turkey,176 cm,63 kg,,6.35,1005,Antalyaspor,Süper Lig,2018-2019,0,2,0,0,0,0,37,0,91,0,0,0,13,6,4,2,3,1,0,0,0,0,0,0,0,0,2,108,1,1,0,7
2135,Musa Nizam,Musa,Nizam,,Defender,30,08/09/1990,Antalya,Turkey,Turkey,182 cm,73 kg,,6.625,1005,Antalyaspor,Süper Lig,2018-2019,0,1,0,0,0,0,86,0,81,3,0,4,20,14,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12
49982,Zeki Yıldırım,Zeki,Yıldırım,,Midfielder,29,15/01/1991,Antalya,Turkey,Turkey,180 cm,77 kg,,6.544444,1005,Antalyaspor,Süper Lig,2018-2019,3,4,1,0,0,0,137,2,69,8,3,10,66,30,7,5,4,13,0,0,0,0,0,0,0,0,10,418,5,5,3,19
49954,Ozan Evrim Özenç,Ozan Evrim,Özenç,,Goalkeeper,27,07/01/1993,İzmir,Turkey,Turkey,190 cm,80 kg,,,1005,Antalyaspor,Süper Lig,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
49984,Jean Armel Drole,Jean Armel,Drole,,Attacker,23,18/08/1997,Abidjan,Côte d'Ivoire,Côte d'Ivoire,185 cm,71 kg,,6.416666,1005,Antalyaspor,Süper Lig,2018-2019,0,7,2,0,0,0,53,3,66,6,1,2,79,25,23,10,6,13,2,0,0,0,0,0,0,0,20,526,3,17,2,28
49985,Mevlüt Erdinç,Mevlüt,Erdinç,,Attacker,33,25/02/1987,Saint-Claude,France,Turkey,181 cm,85 kg,,7.091304,1005,Antalyaspor,Süper Lig,2018-2019,0,42,21,12,0,1,186,7,77,6,2,1,160,71,24,16,14,11,0,0,0,2,0,0,0,0,24,1462,17,7,12,10
49951,Ruud Boffin,Ruud,Boffin,,Goalkeeper,33,05/11/1987,Sint-Truiden,Belgium,Belgium,196 cm,86 kg,,6.738709,1005,Antalyaspor,Süper Lig,2018-2019,0,0,0,0,51,0,632,0,63,0,0,2,31,22,0,0,11,2,5,0,0,0,0,0,0,0,31,2790,31,0,0,1
49952,Ferhat Kaplan,Ferhat,Kaplan,,Goalkeeper,31,07/01/1989,İzmir,Turkey,Turkey,190 cm,81 kg,,6.866666,1005,Antalyaspor,Süper Lig,2018-2019,0,0,0,0,4,0,83,0,79,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,270,3,0,0,31
49960,Salih Dursun,Salih,Dursun,,Defender,29,12/07/1991,Sakarya,Turkey,Turkey,188 cm,79 kg,,6.846153,1005,Antalyaspor,Süper Lig,2018-2019,0,5,2,0,0,0,486,4,78,13,12,13,137,75,3,3,16,16,2,0,0,0,0,0,0,0,13,1106,12,1,0,12
49963,Bahadır Öztürk,Bahadır,Öztürk,,Defender,25,01/10/1995,İstanbul,Turkey,Turkey,185 cm,75 kg,,6.590909,1005,Antalyaspor,Süper Lig,2018-2019,0,3,2,0,0,0,302,0,85,5,6,11,64,45,2,2,8,8,1,0,0,0,1,0,0,0,11,818,10,1,3,23
49972,Chico,Luis Francisco,Grando,,Defender,33,02/02/1987,Pato Branco,Brazil,Brazil,186 cm,86 kg,,6.792592,1005,Antalyaspor,Süper Lig,2018-2019,0,15,5,2,0,1,807,9,81,34,12,28,228,147,5,4,23,28,5,0,1,0,0,0,0,0,27,2092,26,1,7,5
49958,Aly Cissokho,Aly,Cissokho,,Defender,33,15/09/1987,Blois,France,France,181 cm,75 kg,,6.622727,1005,Antalyaspor,Süper Lig,2018-2019,0,4,0,0,0,2,441,13,74,17,4,27,126,70,16,9,8,16,2,1,0,0,2,0,0,0,22,1837,20,2,1,9
49961,Batuhan Berkay Fındık,Batuhan Berkay,Fındık,,Defender,19,13/04/2001,Ankara,Turkey,Turkey,180 cm,,,,1005,Antalyaspor,Süper Lig,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49979,Doğukan Sinik,Doğukan,Sinik,,Midfielder,21,21/01/1999,Antalya,Turkey,Turkey,180 cm,,,6.512121,1005,Antalyaspor,Süper Lig,2018-2019,0,28,8,0,0,1,357,16,74,30,3,29,309,137,66,37,34,37,6,0,0,0,1,0,0,0,33,1874,22,11,19,11
49970,Charles,Charles Fernando,Basilio da Silva,,Midfielder,35,14/02/1985,Rio de Janeiro,Brazil,Brazil,173 cm,72 kg,,6.607142,1005,Antalyaspor,Süper Lig,2018-2019,0,8,1,0,0,0,476,8,87,23,5,22,139,65,6,4,14,28,4,2,0,0,0,0,0,0,14,1060,13,1,3,3
49986,Fredy,Alfredo,Kulembe Ribeiro,,Midfielder,30,27/03/1990,Luanda,Angola,Angola,170 cm,68 kg,,6.576923,1005,Antalyaspor,Süper Lig,2018-2019,0,26,6,0,0,1,377,10,78,12,2,8,159,67,33,19,17,20,1,0,0,0,0,0,0,0,13,974,12,1,8,2
49975,Yekta Kurtuluş,Yekta,Kurtuluş,,Midfielder,35,11/12/1985,İzmir,Turkey,Turkey,172 cm,70 kg,,6.735,1005,Antalyaspor,Süper Lig,2018-2019,0,10,4,1,0,2,481,11,78,11,5,14,102,48,13,8,12,14,5,0,0,0,0,0,0,0,21,1259,14,7,9,17
49968,Harun Alpsoy,Harun,Alpsoy,,Midfielder,23,03/03/1997,Menziken,Switzerland,Turkey,185 cm,79 kg,,6.7,1005,Antalyaspor,Süper Lig,2018-2019,0,6,3,1,0,0,125,8,67,5,1,6,51,21,9,6,4,7,1,0,0,0,0,0,0,0,12,561,5,7,2,27
49977,Hakan Özmert,Hakan,Özmert,,Midfielder,35,03/06/1985,Nantes,France,Turkey,178 cm,76 kg,,7.038709,1005,Antalyaspor,Süper Lig,2018-2019,2,46,11,4,0,5,1071,48,80,28,7,21,319,162,67,51,50,36,9,0,0,0,0,1,0,0,31,2688,30,1,1,1
49978,Halil İbrahim Sevinç,Halil İbrahim,Sevinç,,Midfielder,18,24/01/2002,Antalya,Turkey,Turkey,177 cm,,,,1005,Antalyaspor,Süper Lig,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
49966,Erman Herman Vardar,Erman Herman,Vardar,,Attacker,19,14/12/2001,Skövde,Sweden,Sweden,170 cm,,,6.3,1005,Antalyaspor,Süper Lig,2018-2019,0,0,0,0,0,0,2,0,50,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,1,0,5
49987,Amilton,Amilton,Minervino da Silva,,Attacker,31,12/08/1989,Pernambuco,Brazil,Brazil,172 cm,68 kg,,6.807142,1005,Antalyaspor,Süper Lig,2018-2019,0,19,4,1,0,4,155,21,76,6,1,10,147,66,34,20,24,17,6,0,0,1,0,0,0,0,14,1152,13,1,6,1
49959,Diego Ângelo,Diego Ângelo,de Oliveira,,Defender,34,12/02/1986,Anápolis,Brazil,Brazil,192 cm,89 kg,,6.97931,1005,Antalyaspor,Süper Lig,2018-2019,29,31,11,3,0,2,1263,9,79,30,20,37,254,155,7,5,18,20,8,0,1,1,0,0,0,0,29,2592,29,0,0,1
9900,Maicon,Maicon,Marques Bitencourt,,Attacker,30,18/02/1990,Duque de Caxias,Brazil,Brazil,183 cm,73 kg,,6.8,1005,Antalyaspor,Süper Lig,2018-2019,0,12,5,1,0,1,274,17,76,16,1,10,185,96,15,8,22,33,4,0,0,0,0,0,0,0,14,1178,13,1,4,1
49964,Nazım Sangare,Nazım,Sangare,,Defender,26,30/05/1994,Köln,Germany,Turkey,182 cm,72 kg,,6.90625,1005,Antalyaspor,Süper Lig,2018-2019,0,10,4,2,0,4,605,22,76,38,8,82,317,198,50,29,75,28,6,0,0,0,0,0,0,0,32,2880,32,0,0,0
49957,Ondrej Celustka,Ondrej,Celustka,,Defender,31,18/06/1989,Zlin,Czech Republic,Czech Republic,186 cm,80 kg,,6.754166,1005,Antalyaspor,Süper Lig,2018-2019,0,5,2,1,0,1,695,8,76,13,11,17,161,91,6,4,11,27,5,0,0,0,1,0,0,0,24,2078,24,0,2,0
49889,Tayyip Ebrar Cumur,Tayyip Ebrar,Cumur,,Attacker,20,19/11/1999,Trabzon,Turkey,Turkey,,,,,998,Trabzonspor,Süper Lig,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105238,Onur Recep Kıvrak,Onur Recep,Kıvrak,,Goalkeeper,31,01/01/1988,Alaşehir,Turkey,Turkey,187 cm,74 kg,,,998,Trabzonspor,Süper Lig,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1080,12,0,0,0
49877,Murat Cem Akpınar,Murat Cem,Akpınar,,Midfielder,21,24/01/1999,Trabzon,Turkey,Turkey,170 cm,,,7.2,998,Trabzonspor,Süper Lig,2018-2019,0,1,1,1,0,0,8,0,22,1,0,0,7,4,1,1,0,0,0,0,0,0,0,0,0,0,6,3,0,6,0,25
49872,Luis Ezequiel Ibáñez,Luis Ezequiel,Ibáñez,,Defender,32,15/07/1988,Buenos Aires,Argentina,Argentina,170 cm,69 kg,,6.85,998,Trabzonspor,Süper Lig,2018-2019,0,4,0,0,0,0,92,4,69,4,2,4,28,13,3,0,7,4,1,0,0,0,0,0,0,0,5,303,3,2,0,27
2692,Vahid Amiri,Vahid,Amiri,,Midfielder,32,02/04/1988,Darre-ye Badam,Iran,Iran,185 cm,71 kg,,6.422222,998,Trabzonspor,Süper Lig,2018-2019,0,3,2,1,0,0,212,6,73,14,1,7,161,64,33,19,10,28,4,0,0,0,0,0,0,0,22,679,8,14,6,19
13988,Esteban Alvarado Brown,Esteban,Alvarado Brown,,Goalkeeper,31,28/04/1989,Puerto Limón,Costa Rica,Costa Rica,193 cm,81 kg,,,998,Trabzonspor,Süper Lig,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
49882,Berkay Sefa Kara,Berkay Sefa,Kara,,Midfielder,21,27/03/1999,Trabzon,Turkey,Turkey,172 cm,,,6.7,998,Trabzonspor,Süper Lig,2018-2019,0,1,0,0,0,0,8,0,61,0,0,2,3,2,1,1,0,1,0,0,0,0,0,0,0,0,1,10,0,1,0,5
49873,Ali Osman Karnapoğlu,Ali Osman,Karnapoğlu,,Defender,21,30/04/1999,Trabzon,Turkey,Turkey,182 cm,,,,998,Trabzonspor,Süper Lig,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9
62653,Semih Karadeniz,Semih,Karadeniz,,Defender,24,02/07/1996,Trabzon,Turkey,Turkey,178 cm,68 kg,,,998,Trabzonspor,Süper Lig,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
49878,Hasan Batuhan Artarslan,Hasan Batuhan,Artarslan,,Midfielder,26,25/05/1994,Trabzon,Turkey,Turkey,190 cm,83 kg,,6.35,998,Trabzonspor,Süper Lig,2018-2019,0,0,0,0,0,0,16,1,67,1,0,3,10,3,0,0,0,1,0,0,0,0,0,0,0,0,9,70,0,9,0,34
49867,Muzaffer Cem Kablan,Muzaffer Cem,Kablan,,Goalkeeper,20,01/01/2000,Trabzon,Turkey,Turkey,192 cm,,,,998,Trabzonspor,Süper Lig,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
49865,Arda Akbulut,Arda,Akbulut,,Goalkeeper,19,01/01/2001,Trabzon,Turkey,Turkey,195 cm,,,6.45,998,Trabzonspor,Süper Lig,2018-2019,0,0,0,0,5,0,23,0,61,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,2,180,2,0,0,15
49868,Kağan Moradaoğlu,Kağan,Moradaoğlu,,Goalkeeper,17,10/01/2003,Trabzon,Turkey,Turkey,193 cm,,,,998,Trabzonspor,Süper Lig,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
49870,Kamil Ahmet Çörekçi,Kamil Ahmet,Çörekçi,,Defender,28,01/02/1992,London,England,Turkey,173 cm,74 kg,,6.763636,998,Trabzonspor,Süper Lig,2018-2019,0,7,2,0,0,0,450,5,85,15,3,19,97,55,9,4,10,13,3,0,0,0,0,0,0,0,11,923,11,0,3,6
