player_id,player_name,firstname,lastname,number,position,age,birth_date,birth_place,birth_country,nationality,height,weight,injured,rating,team_id,team_name,league,season,captain,shots.total,shots.on,goals.total,goals.conceded,goals.assists,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,fouls.drawn,fouls.committed,cards.yellow,cards.yellowred,cards.red,penalty.won,penalty.commited,penalty.success,penalty.missed,penalty.saved,games.appearences,games.minutes_played,games.lineups,substitutes.in,substitutes.out,substitutes.bench
47343,Alfa Semedo,Alfa,Semedo Esteves,,Midfielder,23,30/08/1997,Bissau,Guinea-Bissau,Guinea-Bissau,190 cm,75 kg,,6.625,211,Benfica,Primeira Liga,2018-2019,0,1,0,0,0,0,40,1,64,6,0,1,13,8,0,0,0,3,1,0,0,0,0,0,0,0,5,97,0,5,0,11
583,João Félix,João Félix,Sequeira,,Attacker,21,10/11/1999,Viseu,Portugal,Portugal,181 cm,70 kg,,7.495652,211,Benfica,Primeira Liga,2018-2019,0,65,25,15,0,7,454,29,70,10,0,4,213,101,28,16,49,26,2,0,0,2,0,0,0,0,26,1735,21,5,15,9
571,Ljubomir Fejsa,Ljubomir,Fejsa,,Midfielder,32,14/08/1988,Vrbas,Serbia,Serbia,185 cm,80 kg,,6.852941,211,Benfica,Primeira Liga,2018-2019,0,5,0,0,0,0,786,2,83,44,6,24,174,86,1,1,13,32,4,0,0,0,0,0,0,0,18,1440,17,1,4,1
560,Sébastien Corchia,Sébastien,Corchia,,Defender,30,01/11/1990,Noisy le Sec,France,France,176 cm,69 kg,,6.8,211,Benfica,Primeira Liga,2018-2019,0,1,0,0,0,0,39,0,71,2,0,3,10,4,1,0,1,3,0,0,0,0,0,0,0,0,2,92,1,1,0,5
47346,Facundo Ferreyra,Facundo,Ferreyra,,Attacker,29,14/03/1991,Lomas de Zamora,Argentina,Argentina,183 cm,79 kg,,6.64,211,Benfica,Primeira Liga,2018-2019,0,3,2,1,0,0,36,2,61,2,0,0,22,9,0,0,4,6,1,0,0,0,0,0,1,0,5,283,3,2,1,4
569,Gedson Fernandes,Gedson,Carvalho Fernandes,,Midfielder,21,09/01/1999,São Tomé,São Tomé e Príncipe,Portugal,178 cm,68 kg,,6.694444,211,Benfica,Primeira Liga,2018-2019,0,16,4,0,0,2,393,7,81,23,0,9,179,93,32,18,41,25,2,0,0,0,0,0,0,0,22,1043,11,11,3,23
556,Mile Svilar,Mile,Svilar,,Goalkeeper,21,27/08/1999,Antwerpen,Belgium,Belgium,189 cm,80 kg,,6,211,Benfica,Primeira Liga,2018-2019,0,0,0,0,2,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,29
558,Ivan Zlobin,Ivan,Zlobin,,Goalkeeper,23,07/03/1997,Tyumen,Russia,Russia,191 cm,84 kg,,,211,Benfica,Primeira Liga,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
563,Álex Grimaldo,Alejandro,Grimaldo García,,Defender,25,20/09/1995,Valencia,Spain,Spain,171 cm,67 kg,,7.251515,211,Benfica,Primeira Liga,2018-2019,0,38,12,4,0,11,1567,53,81,39,2,55,314,169,79,48,37,22,3,0,0,0,0,0,0,0,34,3052,34,0,1,0
564,Jardel,Jardel,Nivaldo Vieira,,Defender,34,29/03/1986,Florianópolis,Brazil,Brazil,192 cm,85 kg,,7.042105,211,Benfica,Primeira Liga,2018-2019,18,20,7,2,0,0,914,2,85,13,8,35,198,126,3,3,6,29,4,0,1,0,0,0,0,0,19,1607,19,0,2,4
562,André Almeida,André,Gomes Magalhães de Almeida,,Defender,30,10/09/1990,Lisboa,Portugal,Portugal,185 cm,79 kg,,7.1375,211,Benfica,Primeira Liga,2018-2019,14,22,5,2,0,11,1212,38,78,42,5,37,369,213,37,20,36,47,6,0,0,0,0,0,0,0,33,2916,33,0,2,0
566,Ferro,Francisco,Reis Ferreira,,Defender,23,26/03/1997,Oliveira de Azeméis,Portugal,Portugal,191 cm,83 kg,,7.1,211,Benfica,Primeira Liga,2018-2019,0,3,2,2,0,0,569,2,86,24,3,21,109,66,3,2,3,7,1,0,1,0,0,0,0,0,13,1144,13,0,0,1
568,Gabriel,Gabriel,Appelt Pires,,Midfielder,27,18/09/1993,Rio de Janeiro,Brazil,Brazil,187 cm,82 kg,,7.0625,211,Benfica,Primeira Liga,2018-2019,0,17,3,0,0,1,703,11,78,33,3,29,231,126,17,9,14,31,4,1,0,0,0,0,0,0,17,1253,14,3,2,6
570,Franco Emanuel Cervi,Franco Emanuel,Cervi,,Midfielder,26,26/05/1994,San Lorenzo,Argentina,Argentina,166 cm,69 kg,,7.005882,211,Benfica,Primeira Liga,2018-2019,0,21,8,4,0,2,308,14,73,22,1,15,151,79,10,1,35,18,4,0,0,0,0,0,0,0,20,1031,13,7,10,20
579,Andrija Živković,Andrija,Živković,,Midfielder,24,11/07/1996,Niš,Serbia,Serbia,169 cm,66 kg,,6.966666,211,Benfica,Primeira Liga,2018-2019,0,12,4,0,0,3,247,17,83,9,0,7,78,34,18,12,7,19,1,0,0,0,0,0,0,0,16,660,6,10,3,17
577,Andreas Samaris,Andreas,Samaris,,Midfielder,31,13/06/1989,Patras,Greece,Greece,189 cm,83 kg,,6.9,211,Benfica,Primeira Liga,2018-2019,0,12,3,2,0,3,709,13,83,24,2,16,189,90,16,15,26,35,3,0,0,0,1,0,0,0,19,1413,17,2,5,11
573,Rafa Silva,Rafael Alexandre,Fernandes Ferreira da Silva,,Midfielder,27,17/05/1993,Forte da Casa,Portugal,Portugal,172 cm,63 kg,,7.432,211,Benfica,Primeira Liga,2018-2019,0,55,27,17,0,2,452,39,75,33,2,16,316,168,95,61,45,31,6,0,0,0,0,0,0,0,26,1919,21,5,10,6
578,Adel Taarabt,Adel,Taarabt,,Midfielder,31,24/05/1989,Fès,Morocco,Morocco,185 cm,77 kg,,6.86,211,Benfica,Primeira Liga,2018-2019,0,4,1,0,0,0,87,3,91,1,0,1,12,7,1,1,0,3,1,0,0,0,0,0,0,0,6,132,1,5,1,7
575,Florentino Ibrain Morris ,Florentino Ibrain,Morris Luís,,Midfielder,21,19/08/1999,Lisboa,Portugal,Portugal,184 cm,73 kg,,7.17,211,Benfica,Primeira Liga,2018-2019,0,1,0,1,0,0,438,1,89,26,4,32,98,61,5,4,6,16,1,0,0,0,0,0,0,0,11,840,9,2,1,3
581,Jota,João Pedro,Neves Filipe,,Attacker,21,30/03/1999,Lisboa,Portugal,Portugal,175 cm,60 kg,,6.666666,211,Benfica,Primeira Liga,2018-2019,0,1,0,0,0,0,16,1,57,2,0,0,8,3,0,0,0,1,0,0,0,0,0,0,0,0,4,27,0,4,0,8
582,Haris Seferović,Haris,Seferović,,Attacker,28,22/02/1992,Sursee,Switzerland,Switzerland,189 cm,85 kg,,7.365517,211,Benfica,Primeira Liga,2018-2019,0,80,43,23,0,5,298,30,62,2,4,2,173,66,12,7,18,34,1,0,0,0,0,0,0,0,29,1967,20,9,7,11
567,Rúben Dias,Rúben,dos Santos Gato Alves Dias,,Defender,23,14/05/1997,Amadora,Portugal,Portugal,187 cm,70 kg,,6.96129,211,Benfica,Primeira Liga,2018-2019,0,21,8,3,0,1,1558,5,85,33,13,31,306,171,7,4,22,50,10,0,0,0,3,0,0,0,32,2868,32,0,1,0
572,Pizzi,Luís Miguel Afonso,Fernandes,,Midfielder,31,06/10/1989,Bragança,Portugal,Portugal,177 cm,71 kg,,7.757575,211,Benfica,Primeira Liga,2018-2019,1,67,32,13,0,17,1494,102,80,32,5,17,294,134,49,24,57,34,4,0,0,2,0,5,1,0,34,2797,34,0,21,0
557,Odysseas Vlachodimos,Odysseas,Vlachodimos,,Goalkeeper,26,26/04/1994,Stuttgart,Germany,Greece,188 cm,76 kg,,6.890909,211,Benfica,Primeira Liga,2018-2019,0,0,0,0,31,0,513,0,71,1,0,0,21,17,1,1,4,2,2,0,1,0,0,0,0,1,34,3055,34,0,0,0
6648,Guillermo León Celis,Guillermo León,Celis Montiel,,Midfielder,27,08/05/1993,Sincelejo,Colombia,Colombia,178 cm,74 kg,,6.825,224,Guimaraes,Primeira Liga,2018-2019,0,3,1,1,0,0,91,0,94,1,0,3,21,9,0,0,6,7,2,0,0,0,0,0,0,0,4,153,2,2,2,9
41166,Sebastián Rincón,Sebastián,Rincón Lucumí,,Attacker,26,14/01/1994,Cali,Colombia,Colombia,179 cm,68 kg,,6.3,224,Guimaraes,Primeira Liga,2018-2019,0,0,0,0,0,0,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,2,0,3
41167,Gadji Celi Carmen Junior Tallo,Gadji Celi Carmen Junior,Tallo,,Attacker,28,21/12/1992,Magbehigouepa,Côte d'Ivoire,Côte d'Ivoire,185 cm,80 kg,,6.633333,224,Guimaraes,Primeira Liga,2018-2019,0,3,2,0,0,0,28,0,84,1,0,0,25,9,1,0,3,5,0,0,0,0,0,0,0,0,3,155,2,1,2,3
41142,Miguel Aires Fernandes de Oliveira,Miguel Aires,Fernandes de Oliveira,,Goalkeeper,26,25/05/1994,Guimarães,Portugal,Portugal,196 cm,98 kg,,,224,Guimaraes,Primeira Liga,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41156,António José Pinheiro de Carvalho,António José,Pinheiro de Carvalho,,Midfielder,27,14/01/1993,Esposende,Portugal,Portugal,165 cm,66 kg,,7.235483,224,Guimaraes,Primeira Liga,2018-2019,1,73,33,9,0,2,752,61,77,33,8,19,312,153,45,22,73,41,5,0,1,2,0,5,0,0,31,2608,30,1,12,3
41165,Alexandre Guedes,Alexandre Xavier,Pereira Guedes,,Attacker,26,11/02/1994,Arcozelo,Portugal,Portugal,185 cm,83 kg,,6.910344,224,Guimaraes,Primeira Liga,2018-2019,0,54,22,6,0,3,309,22,61,6,5,4,397,158,25,10,30,24,2,0,0,1,1,0,0,0,29,2115,25,4,16,4
41150,Edmond Fayçal Tapsoba,Edmond Fayçal,Tapsoba,,Defender,21,02/02/1999,Ouagadougou,Burkina Faso,Burkina Faso,190 cm,80 kg,,,224,Guimaraes,Primeira Liga,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
41149,Rafa,Luís Rafael,Soares Alves,,Defender,25,09/05/1995,Marco de Canaveses,Portugal,Portugal,177 cm,70 kg,,6.966666,224,Guimaraes,Primeira Liga,2018-2019,0,19,10,0,0,4,832,35,76,27,3,45,194,93,32,16,17,29,4,0,0,0,1,0,0,0,27,2279,27,0,6,3
41144,Domilson Cordeiro dos ,Domilson,Cordeiro dos Santos,,Defender,22,17/11/1998,Taubate,Brazil,Brazil,166 cm,68 kg,,6.955555,224,Guimaraes,Primeira Liga,2018-2019,0,4,1,1,0,1,270,9,82,14,1,18,105,56,30,17,13,14,2,0,0,0,0,0,0,0,9,755,8,1,1,8
50157,Tyler Boyd,Tyler,Boyd,,Attacker,26,30/12/1994,Tauranga,New Zealand,USA,183 cm,74 kg,,6.55,224,Guimaraes,Primeira Liga,2018-2019,0,7,1,0,0,0,74,5,74,5,0,3,61,19,4,1,8,12,2,0,0,0,0,0,0,0,10,425,4,6,2,7
63968,Oscar Eduardo Estupiñán,Oscar Eduardo,Estupiñán Vallesilla,,Attacker,24,29/09/1996,Santiago de Cali,Colombia,Colombia,182 cm,76 kg,,6.575,224,Guimaraes,Primeira Liga,2018-2019,0,2,1,0,0,0,10,0,38,0,1,0,30,8,0,0,2,2,0,0,0,0,0,0,0,0,4,90,0,4,0,6
41152,Mattheus,Mattheus,Andrade Gama de Oliveira,,Midfielder,26,07/07/1994,,Brazil,Brazil,182 cm,76 kg,,7.05909,224,Guimaraes,Primeira Liga,2018-2019,0,42,18,3,0,2,662,19,79,31,3,10,184,100,20,12,29,23,3,0,0,0,0,0,0,0,23,1563,19,4,9,6
41141,Douglas,Douglas Renato,de Jesus,,Goalkeeper,37,09/03/1983,Ribeirão Preto,Brazil,Brazil,188 cm,87 kg,,7.117391,224,Guimaraes,Primeira Liga,2018-2019,0,0,0,0,21,0,288,1,51,0,0,0,11,11,0,0,4,0,0,0,0,0,0,0,0,1,23,2070,23,0,0,10
41143,Miguel Silva,João Miguel,Macedo Silva,,Goalkeeper,25,07/04/1995,Guimarães,Portugal,Portugal,190 cm,78 kg,,7.072727,224,Guimaraes,Primeira Liga,2018-2019,0,0,0,0,13,0,172,0,60,0,0,1,8,7,0,0,1,0,0,0,0,0,0,0,0,0,11,990,11,0,0,23
41147,Pedrão,Pedro Henrique,Pereira da Silva,,Defender,28,18/12/1992,Goiânia,Brazil,Brazil,190 cm,88 kg,,6.98125,224,Guimaraes,Primeira Liga,2018-2019,32,18,4,2,0,1,1295,6,83,29,20,30,266,162,7,5,17,33,3,1,0,0,2,0,0,0,32,2868,32,0,0,0
41145,Frederico Venâncio,Frederico André,Ferrão Venâncio,,Defender,27,04/02/1993,Setúbal,Portugal,Portugal,186 cm,81 kg,,7,224,Guimaraes,Primeira Liga,2018-2019,0,2,0,0,0,0,116,0,77,0,5,4,32,12,0,0,2,4,0,0,0,0,0,0,0,0,5,369,4,1,0,26
41542,Víctor Hugo García,Víctor Hugo,García Hernández,,Defender,26,11/06/1994,Cúa,Venezuela,Venezuela,178 cm,71 kg,,,224,Guimaraes,Primeira Liga,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3336,Falaye Sacko,Falaye,Sacko,,Defender,25,01/05/1995,Bamako,Mali,Mali,179 cm,64 kg,,6.914285,224,Guimaraes,Primeira Liga,2018-2019,0,7,1,0,0,2,837,28,75,34,4,41,212,126,37,26,24,22,3,0,0,0,0,0,0,0,28,2427,27,1,2,3
41146,Florent Olivier Sylvain Hanin,Florent Olivier Sylvain,Hanin,,Defender,30,04/02/1990,Harfleur,France,France,177 cm,70 kg,,6.822222,224,Guimaraes,Primeira Liga,2018-2019,0,2,1,1,0,1,206,6,83,4,3,12,34,18,1,0,2,3,2,0,0,0,0,0,0,0,9,582,6,3,1,15
41158,João Carlos Teixeira,João Carlos,Vilaça Teixeira,,Midfielder,27,18/01/1993,Braga,Portugal,Portugal,176 cm,69 kg,,6.5,224,Guimaraes,Primeira Liga,2018-2019,0,6,1,0,0,0,236,8,81,8,2,7,93,37,11,5,17,17,5,0,0,0,0,0,0,0,20,592,5,15,5,24
41153,André André,André Filipe,Brás André,,Midfielder,31,26/08/1989,Vila do Conde,Portugal,Portugal,174 cm,67 kg,,7.0375,224,Guimaraes,Primeira Liga,2018-2019,0,21,13,6,0,1,495,14,84,21,3,13,159,82,20,15,31,26,5,0,0,0,0,5,0,0,16,1342,16,0,4,0
41159,Alhassan Wakaso,Alhassan,Wakaso,,Midfielder,28,07/01/1992,Tamale,Ghana,Ghana,180 cm,76 kg,,6.83,224,Guimaraes,Primeira Liga,2018-2019,0,27,6,2,0,0,1103,8,86,59,11,43,373,194,9,7,46,75,12,1,0,0,0,0,0,0,30,2618,30,0,1,0
41151,Joseph Amoah,Joseph,Amoah,,Midfielder,26,26/06/1994,Accra,Ghana,Ghana,178 cm,71 kg,,6.738461,224,Guimaraes,Primeira Liga,2018-2019,0,3,1,0,0,0,244,5,77,15,1,11,139,75,23,14,34,16,3,0,0,0,0,0,0,0,14,811,11,3,9,5
41157,Domingos André Ribeiro ,Domingos André,Ribeiro Almeida,,Midfielder,20,30/05/2000,Guimarães,Portugal,Portugal,172 cm,62 kg,,,224,Guimaraes,Primeira Liga,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
41155,Pêpê Rodrigues,Pedro Filipe,Figueiredo Rodrigues,,Midfielder,23,20/05/1997,Satão,Portugal,Portugal,183 cm,69 kg,,6.64375,224,Guimaraes,Primeira Liga,2018-2019,0,9,3,0,0,2,393,10,81,6,1,5,78,25,6,4,8,18,5,0,0,0,0,0,0,0,18,860,9,9,4,16
41163,Ola John,Ola,John,,Attacker,28,19/05/1992,Zwedru,Liberia,Netherlands,180 cm,74 kg,,6.74,224,Guimaraes,Primeira Liga,2018-2019,0,23,5,1,0,3,262,15,70,4,1,8,109,48,35,23,17,7,2,0,0,2,0,0,0,0,26,1018,10,16,9,21
41154,Rochinha,Diogo Filipe,Costa Rocha,,Attacker,25,03/05/1995,Espinho,Portugal,Portugal,169 cm,68 kg,,6.54375,224,Guimaraes,Primeira Liga,2018-2019,0,28,9,2,0,1,165,7,69,19,2,4,255,129,51,23,71,36,1,0,0,1,1,0,0,0,13,672,6,7,3,8
42020,Abdul-Aziz Yakubu,Abdul-Aziz,Yakubu,,Attacker,22,10/11/1998,Tamale,Ghana,Ghana,187 cm,,,6.2,224,Guimaraes,Primeira Liga,2018-2019,0,0,0,0,0,0,3,0,100,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,38,1,0,1,0
41161,Davidson,Davidson,da Luz Pereira,,Attacker,29,05/03/1991,Rio de Janeiro,Brazil,Brazil,177 cm,62 kg,,6.941176,224,Guimaraes,Primeira Liga,2018-2019,0,67,25,8,0,6,716,44,72,36,2,19,546,253,95,56,106,63,4,0,0,2,0,0,0,0,34,2630,30,4,10,4
41148,João Afonso,João Ricardo,da Silva Afonso,,Defender,30,28/05/1990,Castelo Branco,Portugal,Portugal,188 cm,84 kg,,6.98,224,Guimaraes,Primeira Liga,2018-2019,1,0,0,0,0,1,224,1,84,4,4,10,35,19,0,0,2,4,0,0,0,0,0,0,0,0,5,450,5,0,0,1
41162,Welthon,Welthon,Fiel Sampaio,,Attacker,28,21/06/1992,Belém,Brazil,Brazil,180 cm,80 kg,,6.526666,224,Guimaraes,Primeira Liga,2018-2019,0,11,3,1,0,1,54,6,60,1,0,1,128,45,11,3,18,22,1,0,0,0,0,0,0,0,17,586,4,13,1,15
41160,Hélder Ferreira,Hélder José,Castro Ferreira,,Attacker,23,05/04/1997,Fafe,Portugal,Portugal,179 cm,70 kg,,6.866666,224,Guimaraes,Primeira Liga,2018-2019,0,3,0,0,0,0,20,1,58,2,1,0,14,10,4,3,1,1,0,0,0,0,0,0,0,0,3,52,0,3,0,5
2443,Yordan Hernando Osorio,Yordan Hernando,Osorio Paredes,,Defender,26,10/05/1994,Barinas,Venezuela,Venezuela,189 cm,77 kg,,7.044444,224,Guimaraes,Primeira Liga,2018-2019,0,28,11,2,0,0,1175,8,81,16,21,43,236,147,30,27,13,17,2,0,0,0,0,0,0,0,27,2430,27,0,0,2
367,Iker Casillas Fernández,Iker,Casillas Fernández,,Goalkeeper,38,20/05/1981,Móstoles,Spain,Spain,182 cm,84 kg,,6.9,212,FC Porto,Primeira Liga,2018-2019,0,0,0,0,19,0,532,1,71,1,0,4,24,18,1,0,8,0,4,0,0,0,0,0,0,0,31,2790,31,0,0,0
377,Victorio Maximiliano Pereira ,Victorio Maximiliano,Pereira Páez,,Defender,35,08/06/1984,Montevideo,Uruguay,Uruguay,173 cm,73 kg,,6.96875,212,FC Porto,Primeira Liga,2018-2019,0,8,1,0,0,2,440,18,75,20,2,21,118,62,15,7,9,20,3,0,0,0,0,0,0,0,18,1186,14,4,5,15
9985,Jorge,Jorge Marco,de Oliveira Moraes,,Defender,24,28/03/1996,Rio de Janeiro,Brazil,Brazil,183 cm,,,,212,FC Porto,Primeira Liga,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
388,Yacine Brahimi,Yacine,Brahimi,,Attacker,30,08/02/1990,Paris,France,Algeria,172 cm,68 kg,,7.01875,212,FC Porto,Primeira Liga,2018-2019,0,54,23,10,0,2,780,36,78,22,0,13,367,179,142,84,66,35,2,0,0,1,0,0,0,0,32,2326,27,5,18,5
382,Héctor Miguel Herrera,Héctor Miguel,Herrera López,,Midfielder,30,19/04/1990,Tijuana,Mexico,Mexico,185 cm,80 kg,,7.118181,212,FC Porto,Primeira Liga,2018-2019,29,48,16,6,0,0,1566,31,85,49,9,33,373,196,43,27,50,64,5,0,0,0,0,0,0,0,33,2678,29,4,3,4
385,Óliver Torres,Óliver,Torres Muñoz,,Midfielder,26,10/11/1994,Navalmoral de la Mata,Spain,Spain,178 cm,70 kg,,6.968,212,FC Porto,Primeira Liga,2018-2019,0,21,10,2,0,1,703,22,78,28,6,13,171,84,22,16,22,28,2,0,0,0,0,0,0,0,25,1250,13,12,6,20
395,Hernâni,Hernâni Jorge,Santos Fortes,,Attacker,29,20/08/1991,Lisboa,Portugal,Portugal,180 cm,70 kg,,6.722222,212,FC Porto,Primeira Liga,2018-2019,0,5,1,1,0,0,26,2,71,2,0,0,16,10,5,3,2,2,1,0,0,0,0,0,0,0,10,84,0,10,0,24
392,Adrián,Adrián,López Álvarez,,Attacker,32,08/01/1988,San Martín De Teverga,Spain,Spain,183 cm,73 kg,,6.7625,212,FC Porto,Primeira Liga,2018-2019,0,11,4,1,0,0,112,6,67,2,0,1,41,19,9,4,3,5,0,0,0,0,0,0,0,0,11,300,3,8,2,17
50026,Chidozie Awaziem,Chidozie,Collins Awaziem,,Defender,23,01/01/1997,Enugu,Nigeria,Nigeria,189 cm,78 kg,,,212,FC Porto,Primeira Liga,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
391,André Pereira,André Filipe,Ferreira Coelho Pereira,,Attacker,25,05/05/1995,Porto,Portugal,Portugal,188 cm,73 kg,,6.844444,212,FC Porto,Primeira Liga,2018-2019,0,7,2,1,0,1,65,2,65,9,1,4,73,38,7,2,17,7,0,0,0,0,0,0,0,0,9,318,3,6,2,14
387,Fernando,Fernando,Andrade dos Santos,,Attacker,27,08/01/1993,São Paulo,Brazil,Brazil,182 cm,79 kg,,6.566666,212,FC Porto,Primeira Liga,2018-2019,0,10,5,0,0,0,42,0,77,2,1,2,57,24,8,5,11,12,2,0,0,1,0,0,0,0,12,258,1,11,1,17
369,Diogo Costa,Diogo,Meireles Costa,,Goalkeeper,21,19/09/1999,Santo Tirso,Portugal,Portugal,192 cm,81 kg,,,212,FC Porto,Primeira Liga,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
373,Pepe,Kléper,Laveran de Lima Ferreira,,Defender,37,26/02/1983,Maceió,Brazil,Portugal,188 cm,81 kg,,7.207692,212,FC Porto,Primeira Liga,2018-2019,0,12,3,2,0,0,581,3,83,12,6,25,129,92,2,2,12,10,4,0,0,0,1,0,0,0,13,1018,13,0,5,4
376,Diogo Leite,Diogo Filipe,Monteiro Pinto Leite,,Defender,21,23/01/1999,Porto,Portugal,Portugal,192 cm,81 kg,,6.8,212,FC Porto,Primeira Liga,2018-2019,0,4,1,1,0,0,143,1,79,2,0,9,31,22,0,0,2,5,2,0,0,0,1,0,0,0,3,270,3,0,0,2
378,Alex Telles,Alex Nicolao,Telles,,Defender,28,15/12/1992,Caxias do Sul,Brazil,Brazil,181 cm,67 kg,,7.557575,212,FC Porto,Primeira Liga,2018-2019,0,32,12,4,0,8,891,89,76,23,7,61,250,136,27,15,21,38,4,0,0,0,0,3,0,0,33,2920,33,0,3,0
383,Wilson Manafá,Wilson Migueis,Manafá Jancó,,Defender,26,23/07/1994,Oliveira do Bairro,Portugal,Portugal,174 cm,69 kg,,6.82,212,FC Porto,Primeira Liga,2018-2019,0,9,5,1,0,3,348,9,74,22,1,17,140,74,44,27,8,13,1,0,0,1,0,0,0,0,14,849,8,6,1,8
