player_id,player_name,firstname,lastname,number,position,age,birth_date,birth_place,birth_country,nationality,height,weight,injured,rating,team_id,team_name,league,season,captain,shots.total,shots.on,goals.total,goals.conceded,goals.assists,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,fouls.drawn,fouls.committed,cards.yellow,cards.yellowred,cards.red,penalty.won,penalty.commited,penalty.success,penalty.missed,penalty.saved,games.appearences,games.minutes_played,games.lineups,substitutes.in,substitutes.out,substitutes.bench
891,Luke Shaw,Luke,Shaw,,Defender,25,12/07/1995,Kingston upon Thames,England,England,185 cm,75 kg,,6.917241,33,Manchester United,Premier League,2018-2019,0,21,7,1,0,4,1381,33,82,55,12,21,258,147,38,27,17,42,11,0,0,0,0,0,0,0,29,2592,29,0,1,1
904,Paul Pogba,Paul,Pogba,,Midfielder,27,15/03/1993,Langny-sur-Marne,France,France,191 cm,84 kg,,7.228571,33,Manchester United,Premier League,2018-2019,2,105,50,13,0,9,1713,55,81,47,9,18,493,234,92,60,69,54,6,0,0,1,0,7,3,0,35,3011,34,1,6,3
901,Mata,Juan Manuel,Mata García,,Midfielder,32,28/04/1988,Burgos,Spain,Spain,170 cm,63 kg,,6.895454,33,Manchester United,Premier League,2018-2019,0,19,6,3,0,2,602,31,86,9,1,6,86,30,17,10,9,10,3,0,0,2,0,0,0,0,22,1294,16,6,11,17
900,Jesse Lingard,Jesse,Lingard,,Midfielder,28,15/12/1992,Warrington,England,England,175 cm,62 kg,,6.857692,33,Manchester United,Premier League,2018-2019,0,32,14,4,0,2,652,18,80,29,2,10,183,72,29,13,25,27,3,0,0,2,0,1,0,0,27,1668,19,8,13,10
899,Andreas Pereira,Andreas,Hoelgebaum Pereira,,Midfielder,24,01/01/1996,Duffel,Belgium,Brazil,178 cm,71 kg,,6.542857,33,Manchester United,Premier League,2018-2019,0,8,2,1,0,1,291,9,77,8,2,11,78,23,14,7,5,12,5,0,0,0,0,0,0,0,15,595,6,9,5,18
905,Fred,Frederico,Rodrigues Santos,,Midfielder,27,05/03/1993,Belo Horizonte,Brazil,Brazil,169 cm,64 kg,,6.764705,33,Manchester United,Premier League,2018-2019,0,17,2,1,0,1,664,12,84,29,2,16,138,60,16,10,18,25,2,0,0,0,1,0,0,0,17,1045,13,4,8,19
896,Angel Gomes,Angel,Gomes,,Midfielder,20,31/08/2000,London,England,England,161 cm,61 kg,,6.5,33,Manchester United,Premier League,2018-2019,0,2,1,0,0,0,20,0,87,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,2,0,3
902,Nemanja Matić,Nemanja,Matić,,Midfielder,32,01/08/1988,Šabac,Serbia,Serbia,194 cm,85 kg,,6.825,33,Manchester United,Premier League,2018-2019,0,12,3,1,0,0,1596,13,85,50,18,31,270,142,19,18,20,27,7,1,0,0,0,0,0,0,28,2441,28,0,4,2
895,James Garner,James,Garner,,Midfielder,19,13/03/2001,Birkenhead,England,England,182 cm,,,,33,Manchester United,Premier League,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
903,Scott McTominay,Scott,McTominay,,Midfielder,24,08/12/1996,Lancaster,England,Scotland,193 cm,88 kg,,6.633333,33,Manchester United,Premier League,2018-2019,0,15,6,2,0,0,374,1,73,10,4,15,114,61,4,1,16,11,1,0,0,0,0,0,0,0,16,861,9,7,1,14
908,Anthony Martial,Anthony,Martial,,Attacker,25,05/12/1995,Massy,France,France,181 cm,76 kg,,7.003703,33,Manchester United,Premier League,2018-2019,0,39,23,10,0,2,561,36,77,9,0,3,194,87,65,32,28,14,2,0,0,2,0,1,0,0,27,1623,18,9,11,12
897,Mason Greenwood,Mason,Greenwood,,Attacker,19,01/10/2001,,England,England,181 cm,70 kg,,6.9,33,Manchester United,Premier League,2018-2019,0,7,4,0,0,0,51,3,90,3,0,0,16,7,6,3,1,0,0,0,0,0,0,0,0,0,3,115,1,2,0,2
906,Tahith Chong,Tahith,Chong,,Attacker,21,04/12/1999,Willemstad,Curaçao,Netherlands,185 cm,,,6.7,33,Manchester United,Premier League,2018-2019,0,2,1,0,0,0,12,0,40,0,0,0,4,3,1,1,2,0,0,0,0,0,0,0,0,0,2,36,0,2,0,3
894,Ashley Young,Ashley,Young,,Defender,35,09/07/1985,Stevenage,England,England,175 cm,65 kg,,7.01,33,Manchester United,Premier League,2018-2019,26,12,3,2,0,2,1067,40,76,52,10,55,220,121,34,17,32,37,9,1,0,0,0,0,0,0,30,2568,28,2,0,8
910,Alexis Sánchez,Alexis Alejandro,Sánchez Sánchez,,Attacker,32,19/12/1988,Tocopilla,Chile,Chile,169 cm,62 kg,,6.845,33,Manchester United,Premier League,2018-2019,0,17,9,1,0,3,285,21,74,17,0,9,135,56,27,14,18,14,3,0,0,0,0,0,0,0,20,877,9,11,8,14
892,Chris Smalling,Chris,Smalling,,Defender,31,22/11/1989,Greenwich,England,England,194 cm,81 kg,,6.854166,33,Manchester United,Premier League,2018-2019,1,11,2,1,0,0,822,2,85,30,25,26,225,140,1,1,8,22,1,0,0,0,1,0,0,0,24,2128,24,0,1,4
887,Matteo Darmian,Matteo,Darmian,,Defender,31,02/12/1989,Legnano,Italy,Italy,182 cm,70 kg,,6.74,33,Manchester United,Premier League,2018-2019,0,1,1,0,0,0,149,2,69,14,0,7,39,22,3,1,4,3,0,0,0,0,0,0,0,0,6,443,5,1,1,11
907,Romelu Lukaku,Romelu,Lukaku Menama,,Attacker,27,13/05/1993,Antwerpen,Belgium,Belgium,190 cm,94 kg,,6.896875,33,Manchester United,Premier League,2018-2019,0,55,32,12,0,0,354,23,63,8,1,2,299,124,40,21,3,18,4,0,0,1,0,0,0,0,32,2130,22,10,4,11
909,Marcus Rashford,Marcus,Rashford,,Attacker,23,31/10/1997,Manchester,England,England,180 cm,70 kg,,6.978787,33,Manchester United,Premier League,2018-2019,0,84,40,10,0,6,520,38,78,24,0,3,327,146,87,42,52,26,3,0,1,2,1,0,0,0,33,2343,26,7,15,9
882,David de Gea,David,de Gea Quintana,,Goalkeeper,30,07/11/1990,Madrid,Spain,Spain,192 cm,76 kg,,6.647368,33,Manchester United,Premier League,2018-2019,4,0,0,0,54,0,569,0,60,0,0,0,9,7,0,0,4,1,1,0,0,0,0,0,0,0,38,3420,38,0,0,0
889,Victor Lindelöf,Victor,Nilsson Lindelöf,,Defender,26,17/07/1994,Västerås,Sweden,Sweden,187 cm,80 kg,,6.84,33,Manchester United,Premier League,2018-2019,0,8,1,1,0,1,1329,5,87,40,12,24,201,131,8,8,15,19,1,0,0,0,0,0,0,0,30,2602,29,1,2,3
90512,Robert Huth,Robert,Huth,,Defender,34,18/08/1984,Berlin,Germany,Germany,191 cm,99 kg,,,46,Leicester,Premier League,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19955,Josh Knight,Josh,Knight,,Defender,23,07/09/1997,Leicester,England,England,185 cm,78 kg,,,46,Leicester,Premier League,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,Adrien Silva,Adrien Sebastian,Perruchet Silva,,Midfielder,31,15/03/1989,Angoulême,France,Portugal,175 cm,69 kg,,6.5,46,Leicester,Premier League,2018-2019,0,0,0,0,0,0,68,0,92,2,0,1,12,5,1,1,2,0,0,0,0,0,0,0,0,0,2,88,1,1,1,3
50101,Fousseni Diabaté,Fousseni,Diabaté,,Attacker,25,18/10/1995,Aubervilliers,France,Mali,175 cm,60 kg,,6.7,46,Leicester,Premier League,2018-2019,0,0,0,0,0,0,8,1,57,2,0,0,7,4,0,0,1,0,0,0,0,0,0,0,0,0,1,55,1,0,1,2
18775,Danny Simpson,Danny,Simpson,,Defender,33,04/01/1987,Salford,England,England,176 cm,80 kg,,6.766666,46,Leicester,Premier League,2018-2019,0,0,0,0,0,0,78,1,71,11,3,6,31,19,0,0,0,2,0,0,0,0,0,0,0,0,6,291,3,3,2,10
1699,Iborra,Vicente,Iborra de la Fuente,,Midfielder,32,16/01/1988,Moncada,Spain,Spain,190 cm,80 kg,,6.5125,46,Leicester,Premier League,2018-2019,0,2,1,0,0,0,127,1,76,3,0,8,32,12,0,0,1,6,0,0,0,0,0,0,0,0,8,226,3,5,2,14
18774,Wes Morgan,Wes,Morgan,,Defender,36,21/01/1984,Nottingham,England,Jamaica,186 cm,101 kg,,6.913636,46,Leicester,Premier League,2018-2019,21,14,5,3,0,0,721,3,78,27,10,32,189,126,2,2,6,18,3,2,0,0,0,0,0,0,22,1926,21,1,0,10
18773,Christian Fuchs,Christian,Fuchs,,Defender,34,07/04/1986,Neunkirchen,Austria,Austria,187 cm,89 kg,,6.933333,46,Leicester,Premier League,2018-2019,0,2,0,0,0,0,98,6,77,4,0,4,18,10,1,1,2,3,0,0,0,0,0,0,0,0,3,206,2,1,0,30
3421,Daniel Amartey,Daniel,Amartey,,Defender,26,21/12/1994,Accra,Ghana,Ghana,186 cm,79 kg,,6.788888,46,Leicester,Premier League,2018-2019,0,4,1,0,0,0,316,3,85,18,4,16,60,35,4,2,1,6,2,0,0,0,1,0,0,0,9,640,7,2,1,3
18781,Demarai Gray,Demarai,Gray,,Midfielder,24,28/06/1996,Birmingham,England,England,180 cm,74 kg,,6.621875,46,Leicester,Premier League,2018-2019,0,47,19,4,0,1,510,17,74,25,0,9,218,93,73,42,15,14,2,0,0,0,0,0,0,0,34,1992,23,11,18,12
18777,Marc Albrighton,Marc,Albrighton,,Midfielder,31,18/11/1989,Tamworth,England,England,175 cm,74 kg,,6.866666,46,Leicester,Premier League,2018-2019,0,19,7,2,0,2,409,29,65,36,3,23,193,91,55,20,20,10,3,0,0,0,0,0,0,0,27,1626,18,9,10,11
18778,Harvey Barnes,Harvey Lewis,Barnes,,Midfielder,23,09/12/1997,Burnley,England,England,174 cm,66 kg,,6.8625,46,Leicester,Premier League,2018-2019,0,40,10,1,0,2,240,17,74,10,1,3,102,54,49,30,7,7,0,0,0,0,0,0,0,0,16,1007,11,5,8,6
18779,Hamza Choudhury,Hamza,Choudhury,,Midfielder,23,01/10/1997,,England,England,178 cm,64 kg,,6.85,46,Leicester,Premier League,2018-2019,0,4,2,0,0,0,203,5,75,24,3,15,58,33,6,2,2,7,0,0,0,0,0,0,0,0,9,596,7,2,3,6
18785,Nampalys Mendy,Nampalys,Mendy,,Midfielder,28,23/06/1992,La Seyne-sur-Mer,France,France,167 cm,73 kg,,6.633333,46,Leicester,Premier League,2018-2019,0,2,0,0,0,0,969,5,82,33,8,24,169,93,24,16,36,22,5,0,0,0,1,0,0,0,31,2088,23,8,4,12
18786,Wilfred Ndidi,Onyinye Wilfred,Ndidi,,Midfielder,24,16/12/1996,Lagos,Nigeria,Nigeria,183 cm,74 kg,,7.068421,46,Leicester,Premier League,2018-2019,0,55,9,2,0,0,1585,23,78,143,9,83,579,328,50,35,22,46,8,0,0,0,0,0,0,0,38,3299,37,1,4,1
18788,Jamie Vardy,Jamie,Vardy,,Attacker,33,11/01/1987,Sheffield,England,England,179 cm,74 kg,,7.085294,46,Leicester,Premier League,2018-2019,0,79,40,18,0,4,273,32,65,14,1,6,289,112,33,12,19,19,3,0,1,2,0,4,1,0,34,2735,30,4,12,4
2778,Kelechi Iheanacho,Kelechi Promise,Iheanacho,,Attacker,24,03/10/1996,Owerri,Nigeria,Nigeria,185 cm,82 kg,,6.646153,46,Leicester,Premier League,2018-2019,0,18,6,1,0,3,211,14,68,6,0,2,117,36,17,9,7,14,2,0,0,1,0,0,0,0,30,926,9,21,6,27
18787,Shinji Okazaki,Shinji,Okazaki,,Attacker,34,16/04/1986,Hyōgo,Japan,Japan,174 cm,70 kg,,6.452941,46,Leicester,Premier League,2018-2019,0,5,4,0,0,1,70,1,73,5,1,2,56,20,11,2,5,6,0,0,0,0,0,0,0,0,21,269,1,20,1,28
18780,Rachid Ghezzal,Rachid,Ghezzal,,Midfielder,28,09/05/1992,Décines-Charpieu,France,Algeria,182 cm,70 kg,,6.705555,46,Leicester,Premier League,2018-2019,0,19,5,1,0,0,335,16,74,14,1,7,117,51,29,19,8,13,3,0,0,0,0,0,0,0,19,738,8,11,6,18
18776,Çağlar Söyüncü,Çağlar,Söyüncü,,Defender,24,23/05/1996,İzmir,Turkey,Turkey,185 cm,82 kg,,6.48,46,Leicester,Premier League,2018-2019,0,2,0,0,0,0,184,0,83,5,5,7,45,25,3,2,2,9,1,0,0,0,1,0,0,0,6,371,4,2,1,11
18146,Danny Ward,Danny,Ward,,Goalkeeper,27,22/06/1993,Wrexham,Wales,Wales,191 cm,88 kg,,,46,Leicester,Premier League,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2926,Youri Tielemans,Youri,Tielemans,,Midfielder,23,07/05/1997,Ukkel,Belgium,Belgium,176 cm,72 kg,,7.276923,46,Leicester,Premier League,2018-2019,0,31,12,3,0,4,545,17,84,17,2,5,106,54,18,12,15,10,2,0,0,0,0,0,0,0,13,1092,13,0,6,0
2728,Kasper Schmeichel,Kasper,Schmeichel,,Goalkeeper,34,05/11/1986,København,Denmark,Denmark,189 cm,89 kg,,6.739473,46,Leicester,Premier League,2018-2019,17,1,0,0,48,0,732,1,65,1,0,3,18,17,2,2,4,0,3,0,0,0,0,0,0,0,38,3420,38,0,0,0
2933,Ben Chilwell,Ben,Chilwell,,Defender,24,21/12/1996,Milton Keynes,England,England,178 cm,77 kg,,6.744444,46,Leicester,Premier League,2018-2019,0,22,10,0,0,4,1218,45,70,55,7,38,472,258,86,50,44,32,4,0,0,0,0,0,0,0,36,3240,36,0,0,0
2935,Harry Maguire,Harry,Maguire,,Defender,27,05/03/1993,Sheffield,England,England,194 cm,100 kg,,7.054838,46,Leicester,Premier League,2018-2019,0,30,13,3,0,0,1495,11,84,31,18,37,249,181,19,16,16,20,6,0,1,0,0,0,0,0,31,2599,31,0,2,1
18784,James Maddison,James,Maddison,,Midfielder,24,23/11/1996,Coventry,England,England,175 cm,73 kg,,7.347222,46,Leicester,Premier League,2018-2019,0,83,28,7,0,7,1176,101,82,48,4,12,350,187,73,50,78,25,4,1,0,2,0,1,1,0,36,2850,35,1,19,2
18771,Ricardo Pereira,Ricardo Domingos,Barbosa Pereira,,Defender,27,06/10/1993,Lisbonne,Portugal,Portugal,175 cm,70 kg,,6.974285,46,Leicester,Premier League,2018-2019,0,25,9,2,0,6,1196,33,75,118,6,60,544,300,110,68,48,41,7,0,0,1,1,0,0,0,35,3125,35,0,2,3
18772,Jonny Evans,Jonny,Evans,,Defender,32,03/01/1988,Belfast,Northern Ireland,Northern Ireland,188 cm,77 kg,,6.8625,46,Leicester,Premier League,2018-2019,0,11,3,1,0,0,872,5,81,24,10,33,180,113,0,0,17,21,2,0,0,0,1,0,0,0,24,1995,21,3,2,13
83132,Jesús Gámez Duarte,Jesús,Gámez Duarte,,Defender,33,10/04/1985,Fuengirola,Spain,Spain,177 cm,75 kg,,,34,Newcastle,Premier League,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82100,Jamie Sterry,Jamie,Sterry,,Defender,24,21/11/1995,Newcastle upon Tyne,England,England,175 cm,76 kg,,,34,Newcastle,Premier League,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
19386,Rolando Aarons,Rolando,Aarons,,Attacker,25,16/11/1995,Kingston,Jamaica,England,178 cm,76 kg,,,34,Newcastle,Premier League,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17585,Callum Roberts,Callum,Roberts,,Attacker,23,14/04/1997,South Shields,England,England,173 cm,,,,34,Newcastle,Premier League,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
18898,Mohamed Diamé,Mohamed,Diamé,,Midfielder,33,14/06/1987,Créteil,France,Senegal,184 cm,86 kg,,6.551724,34,Newcastle,Premier League,2018-2019,0,20,3,0,0,0,567,2,74,47,9,30,320,149,30,17,20,36,3,0,0,0,0,0,0,0,29,2165,24,5,4,8
68127,Kelland Watts,Kelland,Watts,,Midfielder,21,03/11/1999,Alnwick,England,England,192 cm,,,,34,Newcastle,Premier League,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18889,Freddie Woodman,Freddie,Woodman,,Goalkeeper,23,04/03/1997,London,England,England,188 cm,83 kg,,,34,Newcastle,Premier League,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
19163,Jacob Murphy,Jacob,Murphy,,Midfielder,25,24/02/1995,London,England,England,179 cm,74 kg,,6.6,34,Newcastle,Premier League,2018-2019,0,2,1,0,0,1,29,1,78,6,2,1,30,13,8,3,0,4,0,0,0,0,0,0,0,0,9,300,3,6,3,13
18902,Kenedy,Robert Kenedy,Nunes do Nascimento,,Midfielder,24,08/02/1996,Santa Rita do Sapucaí,Brazil,Brazil,182 cm,77 kg,,6.544,34,Newcastle,Premier League,2018-2019,0,31,6,1,0,1,334,11,78,30,0,32,205,89,55,30,22,19,1,0,0,0,0,0,1,0,25,1344,14,11,7,14
18907,Joselu,José Luis,Sanmartín Mato,,Attacker,30,27/03/1990,Stuttgart,Germany,Spain,192 cm,80 kg,,6.68125,34,Newcastle,Premier League,2018-2019,0,17,5,2,0,0,129,2,67,14,0,3,136,66,5,1,7,5,1,0,0,0,0,0,0,0,16,586,5,11,1,23
18900,Sung-yueng Ki,Sung-Yeung,Ki,,Midfielder,31,24/01/1989,Gwangju,Korea Republic,Korea Republic,189 cm,75 kg,,6.905555,34,Newcastle,Premier League,2018-2019,0,9,2,0,0,1,508,16,82,14,1,19,94,47,9,5,16,11,2,0,0,0,0,0,0,0,18,1302,14,4,4,10
18906,Ayoze Pérez,Ayoze,Pérez Gutiérrez,,Attacker,27,29/07/1993,Santa Cruz de Tenerife,Spain,Spain,178 cm,72 kg,,6.932432,34,Newcastle,Premier League,2018-2019,0,55,28,12,0,2,591,46,75,60,4,42,453,174,81,46,42,46,2,0,0,0,0,0,0,0,37,2929,34,3,15,4
18885,Karl Darlow,Karl,Darlow,,Goalkeeper,30,08/10/1990,Northampton,England,England,190 cm,88 kg,,,34,Newcastle,Premier League,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
18892,Paul Dummett,Paul,Dummett,,Defender,29,26/09/1991,Newcastle upon Tyne,England,Wales,183 cm,82 kg,,6.804,34,Newcastle,Premier League,2018-2019,3,9,1,0,0,0,539,5,70,34,10,37,157,104,3,2,10,11,1,0,0,0,1,0,0,0,26,1986,21,5,1,7
2806,Fabian Schär,Fabian Lukas,Schär,,Defender,29,20/12/1991,Wil,Switzerland,Switzerland,188 cm,84 kg,,7.120833,34,Newcastle,Premier League,2018-2019,0,25,7,4,0,1,677,11,65,60,16,67,289,155,22,14,19,28,12,0,0,0,1,0,0,0,24,2002,22,2,5,9
18894,Jamaal Lascelles,Jamaal,Lascelles,,Defender,27,11/11/1993,Derby,England,England,188 cm,89 kg,,6.978125,34,Newcastle,Premier League,2018-2019,32,11,1,0,0,1,847,3,74,32,28,39,203,134,1,1,9,16,4,0,0,0,0,0,0,0,32,2748,32,0,3,1
18893,Federico Fernández,Federico,Fernández,,Defender,31,21/02/1989,Tres Algarrobos,Argentina,Argentina,190 cm,83 kg,,6.821052,34,Newcastle,Premier League,2018-2019,1,4,1,0,0,1,482,5,72,16,12,25,114,60,0,0,7,12,2,0,0,0,1,0,0,0,19,1484,17,2,2,12
18896,Javi Manquillo,Javier,Manquillo Gaitán,,Defender,26,05/05/1994,Madrid,Spain,Spain,178 cm,76 kg,,6.725,34,Newcastle,Premier League,2018-2019,0,2,1,0,0,3,246,9,57,27,1,17,113,59,11,5,8,13,2,0,0,0,0,0,0,0,18,1097,12,6,2,23
18895,Florian Lejeune,Florian,Lejeune,,Defender,29,20/05/1991,Paris,France,France,189 cm,89 kg,,7.008333,34,Newcastle,Premier League,2018-2019,0,7,2,0,0,0,429,6,73,25,5,21,106,64,4,3,5,11,0,0,0,0,1,0,0,0,12,1055,12,0,1,1
68126,Lewis Cass,Lewis,Cass,,Defender,20,27/02/2000,,England,England,,,,,34,Newcastle,Premier League,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18904,Jonjo Shelvey,Jonjo,Shelvey,,Midfielder,28,27/02/1992,London,England,England,184 cm,80 kg,,7.10625,34,Newcastle,Premier League,2018-2019,1,23,8,1,0,1,446,25,70,22,3,7,92,51,12,10,5,16,1,0,0,0,0,0,0,0,16,944,10,6,2,13
50237,Henri Saivet,Henri,Saivet,,,29,26/10/1990,Dakar,Senegal,Senegal,174 cm,76 kg,,,34,Newcastle,Premier League,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18903,Matt Ritchie,Matt,Ritchie,,Midfielder,31,10/09/1989,Gosport,England,Scotland,172 cm,76 kg,,7.086111,34,Newcastle,Premier League,2018-2019,0,41,10,2,0,8,803,61,70,70,11,51,338,155,32,15,38,55,9,0,0,0,0,1,1,0,36,2940,35,1,14,1
18899,Isaac Hayden,Isaac,Hayden,,Midfielder,25,22/03/1995,Chelmsford,England,England,185 cm,79 kg,,6.954166,34,Newcastle,Premier League,2018-2019,0,22,5,1,0,4,572,23,71,73,4,40,268,151,16,12,14,32,3,0,1,0,0,0,0,0,25,1862,21,4,6,8
3423,Christian Atsu,Christian,Atsu Twasam,,Midfielder,28,10/01/1992,Ada Foah,Ghana,Ghana,165 cm,65 kg,,6.610714,34,Newcastle,Premier League,2018-2019,0,28,14,1,0,0,314,18,76,24,3,7,224,84,52,25,25,13,2,0,0,0,0,0,0,0,28,1487,15,13,7,18
18901,Sean Longstaff,Sean,Longstaff,,Midfielder,23,30/10/1997,Newcastle upon Tyne,England,England,181 cm,65 kg,,6.877777,34,Newcastle,Premier League,2018-2019,0,8,2,1,0,0,237,5,79,17,4,10,79,38,6,5,8,7,2,0,0,1,0,0,0,0,9,688,8,1,2,7
18905,Yoshinori Muto,Yoshinori,Muto,,Attacker,28,15/07/1992,Tokyo,Japan,Japan,179 cm,72 kg,,6.558823,34,Newcastle,Premier League,2018-2019,0,6,3,1,0,0,80,5,62,8,0,5,98,37,18,9,10,13,1,0,0,0,0,0,0,0,17,516,5,12,4,22
18890,Antonio Barreca,Antonio,Barreca,,Defender,25,18/03/1995,Torino,Italy,Italy,183 cm,70 kg,,6.3,34,Newcastle,Premier League,2018-2019,0,0,0,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,3
18897,DeAndre Yedlin,DeAndre,Yedlin,,Defender,27,09/07/1993,Seattle,USA,USA,172 cm,75 kg,,6.631034,34,Newcastle,Premier League,2018-2019,0,11,2,1,0,2,525,28,70,54,10,28,226,105,19,8,13,41,6,0,1,0,2,0,0,0,29,2475,28,1,2,6
2461,Salomón Rondón,José Salomón,Rondón Giménez,,Attacker,31,16/09/1989,Caracas,Venezuela,Venezuela,186 cm,86 kg,,7.00625,34,Newcastle,Premier League,2018-2019,0,89,29,11,0,7,514,32,67,8,3,5,574,198,46,18,26,22,1,0,0,1,0,0,0,0,32,2609,30,2,8,5
